transaction_id,fraud_probability,risk_level,triggered_rules,final_decision,explanation,scored_at,label_is_fraud,fraud_type
fc1f37e4-3936-4630-8c76-eb2135bd738a,0.0081,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.8%.,2026-08-30T07:14:01.925972+00:00,False,
8f1f9e2e-c7cc-4afc-8836-2a61b674d867,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
74719ee1-04f5-4c20-9818-5fc1dc2469ce,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d773ac04-4131-43b8-8623-ee0b31fbfd8a,0.0059,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.6%.,2026-08-30T07:14:01.925972+00:00,False,
904b8077-0842-4a63-9dec-0e54c6125a62,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
18dc5d46-d9bb-4e70-a195-fdf7d32d8c19,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f6f95750-a4fa-43fb-8af1-a033563c2d29,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
599be80b-9859-4fd5-be65-52f2b2fa776b,0.0015,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e5e8604d-d2cf-41d0-a77c-99fdc87356c9,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
120b66ee-36f4-4564-b5f6-826af97454c5,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a05044b0-3ba1-4d04-8011-a57a9e99923d,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
13c8d067-f4fb-4200-9029-f86c1df034b8,0.0086,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.9%.,2026-08-30T07:14:01.925972+00:00,False,
2a3c2cb9-4e55-4de2-a1c2-bce3685c1f0b,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
2943b3b8-8907-4a91-a157-0e74d153a658,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
71535ad0-b33b-4408-8602-d4a5f535ca06,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
3e00c6b8-f287-4ae9-9108-59a5789a9075,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ed97bb82-7e26-4dc3-b879-1945236ad3a7,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
142cd717-b6bf-4236-88fb-c1a003391d19,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bbaeea06-ea80-4ace-9746-a07a06e24a9d,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b6aaa530-4baf-414a-bd89-67c4e3977ffd,0.0022,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
c313b3f0-637a-4c79-9d52-85b0a51937d7,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
9d9e770b-4329-44fd-8776-a10be7f86357,0.0018,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
1b9abfbf-ecb8-4dc0-b108-1ac76d85fe0a,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
8b9641ad-1183-485f-b3f9-5e49bb0bf54d,0.0008,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
71077557-582f-448b-9004-98ebf38f208e,0.2352,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 23.5%.,2026-08-30T07:14:01.925972+00:00,False,
66e5bddf-dc68-49bf-b68d-7a0b2a1dcd9b,0.1288,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 12.9%.,2026-08-30T07:14:01.925972+00:00,False,
be301736-3670-4918-bfb6-cd9fdb680cb1,0.0009,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.1%.,2026-08-30T07:14:01.925972+00:00,False,
f5c89886-3795-49f8-962f-a7fbebdd621e,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
81a82ed7-1f13-4f96-b30c-384870a77651,0.0011,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
5d5deee2-b998-47b8-bbeb-d96ddb129d5c,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0bac5189-0d24-48c1-8c78-a970886a4012,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
c7cdc3f5-055e-471d-8653-494d53260616,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
55ec015e-3ab8-4b22-9d68-3a1cb329b529,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
046e1aab-1fba-41d5-a813-fa327a67376e,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1341c3c0-0e5f-4614-b398-74e5af5558e3,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8340e971-a0ba-4c0e-bf22-608448472be3,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6cec1c38-52c1-4f07-9520-c81b4ae0619d,0.0027,LOW,,ALLOW,Key factors: occurring at an hour unusual for this sender. Model fraud probability: 0.3%.,2026-08-30T07:14:01.925972+00:00,False,
e76b0c74-67f3-43c5-af78-88d7b0b8e2a0,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5fd3e343-cf5f-4b28-8e81-6c9ca4aa3d26,0.0042,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 0.4%.,2026-08-30T07:14:01.925972+00:00,False,
0b969c66-7931-41bd-8a67-2b87060c5243,0.4521,MEDIUM,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 45.2%.,2026-08-30T07:14:01.925972+00:00,False,
eb02c011-40ff-40fb-a431-edcfa45725a4,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
99f63d1b-e78c-42d4-9434-05a027e40522,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
48c2dd55-84bd-4d56-9ac6-5b62a19f013d,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ba760dee-6f58-4572-9def-7b56250f38a6,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c700f8a8-3909-4297-b631-0e3c5f98e3f0,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
aed6a0bd-bb3e-4e76-b3a0-19c5e66a5ef6,0.0442,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 4.4%.,2026-08-30T07:14:01.925972+00:00,False,
1c393558-128e-461e-ac63-b8f5086256c2,0.0005,LOW,,ALLOW,Key factors: amount is 2.3 standard deviations above the sender's usual amount. Model fraud probability: 0.0%.,2026-08-30T07:14:01.925972+00:00,False,
ff63e25b-6890-4325-9c2e-ea8f0388e3a1,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
14b718db-d5b0-4214-964e-4c8a91c3bf23,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
82d48a95-1bb5-4ee2-afdc-201b73d06b51,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
df2bdcb3-91fb-4359-b96c-23cd9ba75c0e,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
e1b88b54-9fed-4f60-8222-80e0656a0366,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
ec7a93bc-38b5-4c92-846a-ccd83684701a,0.0222,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 2.2%.,2026-08-30T07:14:01.925972+00:00,False,
65628ec5-d31f-4142-b049-31e9590a49c5,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
cf717a60-3965-4748-8ec5-98fe997c0831,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
1635f693-5e71-4f02-9a1c-4323f56acf68,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
6facec36-4b69-4188-bd53-3cea20fbed3f,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
844328e8-9c76-4844-8e43-9fba293f0a9f,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0326b98f-5fff-4538-b39d-52ce4fed4aa2,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0092c524-5da5-421c-a473-abe316dfc0d8,0.0088,LOW,,ALLOW,Key factors: amount is 2.7 standard deviations above the sender's usual amount; first transaction to this receiver. Model fraud probability: 0.9%.,2026-08-30T07:14:01.925972+00:00,False,
87a7d264-d776-4d75-9a03-29c2f4f3b91f,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
cc531f39-5bc1-4d29-9567-e1feb7a6762a,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
888f7be9-e152-45e8-be3f-b1d40fc1de1e,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a486092d-2789-4a3b-aed9-2969ac75561c,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
18a1fb61-ddbd-4357-bab8-45498d7260e1,0.0012,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
2ecf0397-ff5c-403c-86cb-fa80ea0e3bf3,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
33f1db1a-0838-452a-bf99-232e7890b92f,0.0124,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 1.2%.,2026-08-30T07:14:01.925972+00:00,False,
6c0a5a0c-817a-42fe-bf3a-dac7d7c705f2,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
52a91bbf-8cf8-452c-9838-8f5e64a18410,0.0017,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
0bc1a77f-e1d8-4f34-a72b-7c27f7050d02,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
aa623157-8c6f-4389-bae7-478604059264,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
068414da-7019-417f-b5cb-96a65f47bfcc,0.0014,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
0aa6395c-e09c-42ea-aa45-f8c3b4e4e135,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
209a2fce-c0b5-4813-86a8-4990ef771d8e,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
981d2f1b-e3a6-4919-a911-d3cc1f585e9a,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
34a774ae-4106-4a24-af55-3cd6ccb780e7,0.0014,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
fa5703db-7e29-406f-8855-a468b9627166,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1ec5e562-8d78-4c43-80a0-641691608505,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d0f6c576-f398-489b-8fc4-387c273e4cb7,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f510314a-3d9e-4533-8ea1-01dab353997d,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
817f1ce6-7d5b-4fb7-8e2b-809ed9696e1a,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
2f09e84a-a7a1-46b2-9345-1d0e0335d998,0.0018,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
df1b163d-f7e3-4b59-8e89-a11659a4da9d,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
1b1daf66-1bf0-4111-bcc5-64d8c627c1ef,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c81d4561-9417-4ee9-b6ae-1bb24afaee04,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
591b7a86-729b-4962-b803-00ed9c061c81,0.2257,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 22.6%.,2026-08-30T07:14:01.925972+00:00,False,
b0779459-e91e-46e2-b084-436124559a3c,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
05f26ee2-a670-49d5-983b-179c6c17a591,0.0299,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 3.0%.,2026-08-30T07:14:01.925972+00:00,False,
2d2418b9-e3b5-4092-9eb6-482b8e109c4a,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
b194905f-554d-43d7-9616-19a55b9416e6,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d8bafcef-22f5-4cc5-a664-3b73a93dfde3,0.001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
11195d0c-c4d2-4bad-a8d2-6aab68b68853,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
0c9addf9-f158-457f-b725-29537fb95350,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
8320ccbe-4d39-4b3f-9202-2cd0b677490a,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
c4b86a9e-43c9-4fb3-8038-d1f42a2dbdac,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
5146e099-0e66-465e-8f93-dd107f400769,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
07a608b6-cb37-4a19-aad6-92e243a740da,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bfecc5f0-f3b8-4e91-86cd-924e49be3c1c,0.0195,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 2.0%.,2026-08-30T07:14:01.925972+00:00,False,
b5fe4ebf-bb91-4c6e-8d60-bdc17efbbdf2,0.0109,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 1.1%.,2026-08-30T07:14:01.925972+00:00,False,
091d5805-a771-41fb-b1bc-81b56b918fab,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
73288644-eb14-4cdd-9d9d-1cdf6022cacc,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
3bb5ca38-d712-48b0-aca5-5ad44a2c4b37,0.0006,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
f0aa059d-cb68-41a0-b651-e51c2cfcff24,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
e0effd31-cf13-4ee0-9371-b5416708254e,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
52e6f5e4-bc8a-467d-abb0-ffa50a58a72a,0.0009,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
a81f1824-6c71-4776-b9ad-9c0bad4b693b,0.0019,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.2%).,2026-08-30T07:14:01.925972+00:00,False,
071ee031-8612-4d38-b70a-74f027513bf8,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
f8fe9b2a-16a8-4aa2-bfe4-707120c1112d,0.0145,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 1.4%.,2026-08-30T07:14:01.925972+00:00,False,
e7a4d3d6-bdbd-4ed8-aadd-5115062fd63f,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
fef905fb-dd87-4c35-a57f-b4d8781853d7,0.0001,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
a01c9964-6a8b-46c0-bf71-39b849905230,0.0005,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
2b8b9dee-f493-4c65-8f30-82ba82b56a84,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
4f51539f-97a3-4be4-9a0d-db0d3619fedc,0.0025,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.3%).,2026-08-30T07:14:01.925972+00:00,False,
76fa3a92-2c01-44b3-afbd-0dc483f7f6b6,0.0137,LOW,,ALLOW,Key factors: first transaction to this receiver. Model fraud probability: 1.4%.,2026-08-30T07:14:01.925972+00:00,False,
6c69b88b-04c1-4bd5-a295-18fac2b3d9a3,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
bbc208cd-f89e-44a7-baf4-2a88451c8182,0.0003,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
d0c822b2-e9fa-4a77-b005-070f4a82a7d3,0.0007,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.1%).,2026-08-30T07:14:01.925972+00:00,False,
8785a511-b996-4057-8646-b78a766e46e2,0.0002,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0f15dba3-66d4-44fb-8781-af63341d4325,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
0bae0648-01dc-43af-90b1-3827ec0d97af,0.0004,LOW,,ALLOW,No significant risk factors identified (fraud probability 0.0%).,2026-08-30T07:14:01.925972+00:00,False,
